id,message
8322,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8323,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8324,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8325,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8326,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8327,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8328,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8329,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8330,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8331,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8332,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8333,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8334,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8335,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3010] Write permission denied 
8336,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3011] No such file 
8337,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3011] No such file 
8338,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3011] No such file 
8339,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3011] No such file 
8340,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3011] No such file 
8341,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3011] No such file 
8342,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] failed tpc 
8343,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://ags27.atlas.unimelb.edu.au:1095///dpm/atlas.unimelb.edu.au/home/atlas/atlasscratchdisk/rucio/tests/40/f6/file4_4074dbaa-e460-48e8-af70-f6a6dd9edb31?fst.readahead=true 
8344,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://dcache-door-atlas14.desy.de:1094///pnfs/desy.de/atlas/dq2/atlasscratchdisk/rucio/tests/fd/5a/file3_7f324e30-3965-41ae-97c9-10037e5c7dfc?fst.readahead=true 
8345,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://dcgftp.usatlas.bnl.gov:1094///pnfs/usatlas.bnl.gov/atlasscratchdisk/rucio/tests/a4/a4/file15_8510e752-3fe5-41fe-bc10-222a61874b31?fst.readahead=true 
8346,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://hooibrand-01.nikhef.nl:1095///dpm/nikhef.nl/home/atlas/atlasscratchdisk/rucio/tests/0e/94/file21_8d486f61-a093-4ffa-9dec-636dd5fdc364?fst.readahead=true 
8347,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://osggridftp01.slac.stanford.edu:2094///xrootd/atlas/atlasscratchdisk/rucio/tests/97/23/file10_2a7b01be-5f74-4aa4-a0ac-93a9b64dc0b2?fst.readahead=true 
8348,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://osggridftp01.slac.stanford.edu:2094///xrootd/atlas/atlasscratchdisk/rucio/tests/be/69/file10_dcb3eb09-ea58-49a5-a99b-c8948bedd1ec?fst.readahead=true 
8349,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://se1.oscer.ou.edu:1094///xrd/dteam/doma/root/domatest/file11_40f86d3d-aea1-4a36-9527-edfca8f1002b?fst.readahead=true 
8350,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://se61.in.tier2.hep.manchester.ac.uk:1095///dpm/tier2.hep.manchester.ac.uk/home/atlas/atlasscratchdisk/rucio/tests/cf/7d/file16_7bb44f6c-4ee4-4235-a067-6c294fc7c6a2?fst.readahead=true 
8351,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://stor008.hec.lancs.ac.uk:1095///dpm/lancs.ac.uk/home/atlas/atlasscratchdisk/rucio/tests/97/5b/file6_7d653cdd-868c-42d0-876b-28be6a169104?fst.readahead=true 
8352,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://xrootd-at1-door.pic.es:1094///pnfs/pic.es/data/atlas/atlasscratchdisk/rucio/tests/4f/75/file1_40935071-c566-421f-9a93-3ab2e2ca4041?fst.readahead=true 
8353,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://xrootd.aglt2.org:1094///pnfs/aglt2.org/atlasscratchdisk/rucio/tests/29/ad/file7_7b0354d9-1850-45e7-a96c-5d465130eb1c?fst.readahead=true 
8354,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3012] sync - TPC open failed for src_url=root://xrootd.aglt2.org:1094///pnfs/aglt2.org/atlasscratchdisk/rucio/tests/60/d2/file7_45cd92fe-e969-41a6-afde-b39d61b17438?fst.readahead=true 
8355,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported 
8356,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8357,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8358,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8359,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8360,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8361,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8362,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8363,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8364,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8365,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8366,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8367,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [3013] query chksum is not supported Got an error while querying the checksum! 
8371,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to basilisk02.westgrid.ca:1094 failed; all protocols have been tried. 
8372,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to bohr3226.tier2.hep.manchester.ac.uk:1094 failed; all protocols have been tried. 
8373,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to eosatlas.cern.ch:1094 failed; all protocols have been tried. 
8374,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to f-dpm000.grid.sinica.edu.tw:1094 failed; all protocols have been tried. 
8375,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to fal-pygrid-30.lancs.ac.uk:1094 failed; all protocols have been tried. 
8376,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to golias100.farm.particle.cz:1094 failed; all protocols have been tried. 
8377,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to se1.oscer.ou.edu:1094 failed; all protocols have been tried. 
8378,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to xrootd-atlas.cr.cnaf.infn.it:1094 failed; all protocols have been tried. 
8379,Error on XrdCl::CopyProcess::Run(): [ERROR] Server responded with an error: [4003] Authentication to xrootd.aglt2.org:1094 failed; all protocols have been tried. 
8380,Error on XrdCl::CopyProcess::Run(): [FATAL] Redirect limit has been reached
8381,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory
8382,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory
8383,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /dcache/uscmsdisk/store/mc/RunIISummer16NanoAODv5/ST_FCNC-TH_Tleptonic_HToWWZZtautau_Ctphi_CP5_13TeV-mcatnlo-madspin-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/50000/27D5B9F8-BEAE-204C-8605-CA68AF28C4CE.root
8384,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/lcg.cscs.ch/cms/trivcat/store/mc/RunIISummer16NanoAODv5/JpsiToMuMu_JpsiPt8_TuneCUEP8M1_13TeV-pythia8/NANOAODSIM/NoPU_Nano1June2019_102X_mcRun2_asymptotic_v7_ext1-v2/130000/1AB133F1-2835-6947-918B-FF0ED7501F8B.root
8385,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/rzg.mpg.de/data/atlas/dq2/atlasdatadisk/rucio/mc16_13TeV/69/e7/HITS.18992464._000019.pool.root.1
8386,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104036_003.zdab
8387,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104036_003.zdab
8388,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104049_001.zdab
8389,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104051_000.zdab
8390,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104051_004.zdab
8391,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104051_004.zdab
8392,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104060_000.zdab
8393,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104060_000.zdab
8394,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104060_000.zdab
8395,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104061_001.zdab
8396,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104063_003.zdab
8397,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104063_005.zdab
8398,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104063_005.zdab
8399,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104063_005.zdab
8400,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104064_000.zdab
8401,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104064_004.zdab
8402,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104064_004.zdab
8403,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104064_004.zdab
8404,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104066_005.zdab
8405,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104067_003.zdab
8406,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104073_004.zdab
8407,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104073_004.zdab
8408,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104073_004.zdab
8409,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104074_001.zdab
8410,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104075_000.zdab
8411,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104075_001.zdab
8412,Error reported from srm_ifce : 2 [SE][Ls][SRM_INVALID_PATH] No such file or directory /pnfs/sfu.ca/data/snoplus/snotflow/raw/l1/r100000/r104000/SNOP_0000104076_000.zdab
